"운영형태","관리기관명","주차장명","주차장관리번호","소재지지번주소","소재지도로명주소","전화번호","주차장유형","주차구획수","평일운영시작시각","평일운영종료시각","토요일운영시작시각","토요일운영종료시각","공휴일운영시작시각","공휴일운영종료시각","급지구분","주차기본요금","1일주차권요금","월정기권요금","위도","경도","데이터기준일자","주차장구분","부제시행구분","운영요일","요금정보","주차기본시간","추가단위시간","추가단위요금","1일주차권요금적용시간","결제방법","특기사항","실시간주차면수"
"민간위탁","부산광역시 영도구청","청학1동 노외공영주차장","2009000003","-","영도구 청학1동 418-5","-","노외","40","08:00","20:00","-","-","-","-","4","100","2400","52000","-","-","12/10/2015","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","청학하나 노외 공영주차장","2009000004","-","영도구 청학1동 391-98","-","노외","57","08:00","20:00","-","-","-","-","4","100","2400","52000","-","-","12/10/2015","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","영도중학교옆","2009000005","-","영도구 동삼1동 328-22","-","노외","20","08:00","20:00","-","-","-","-","4","100","2400","52000","-","-","12/10/2015","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","신선하나","2009000008","영도구 한결길 209 (신선동1가 196-5) 신선하나 공영주차장","-","-","노외","42","08:00","20:00","-","-","-","-","4","100","2400","52000","-","-","11/24/2017","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","해돋이마을","2009000009","영도구 와치로 2 (청학동 468-397)","-","-","노외","22","08:00","20:00","-","-","-","-","4","100","2400","52000","129.057","35.091","12/10/2015","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","유정아파트","2009000010","-","영도구 봉래2동 122-37","-","노외","20","08:00","20:00","-","-","-","-","4","100","2400","52000","-","-","08/24/2015","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","청학2동 노외공영주차장","2009000011","-","영도구 청학2동 99-229","-","노외","106","08:00","20:00","08:00","20:00","08:00","20:00","4","100","2400","52000","129.062","35.089","04/14/2020","공영","-","-","-","10","10","100","-","-","-","-"
"시설관리공단위탁","부산광역시 영도구청","영선대로 지하공영","2016000001","영도구 영선대로 107 (영선동1가 46-3) 영선동 1가","-","051-412-6354","노외","122","00:00","24:00","00:00","24:00","00:00","24:00","2","300","8000","90000","-","-","06/16/2016","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 영도구청","75광장앞 공영주차장","2016000002","-","영도구 동삼1동 149-31","-","노상","19","08:00","20:00","08:00","20:00","08:00","20:00","4","100","2400","30000","-","-","12/27/2016","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","남항방파제앞","2006001079","-","영도구 남항동 141-31","-","노상","123","08:00","20:00","08:00","15:00","-","-","3","200","4700","90000","129.036","35.084","09/03/2015","공영","-","-","-","10","10","200","-","-","-","-"
"민간위탁","부산광역시 영도구청","청학동로","2014000001","영도구 청학동로 56 (청학동 121-9)","-","-","노외","22","08:00","20:00","-","-","-","-","4","100","2400","52000","-","-","12/10/2015","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","청학스카이웨이","2014000002","영도구 청학남로 15 (청학동 446-67)","-","-","노외","45","08:00","20:00","-","-","-","-","4","100","2400","52000","-","-","12/10/2015","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","선용품유통센터앞","2014000003","-","영도구 남항동 273-1","-","노상","26","08:00","20:00","08:00","20:00","08:00","20:00","4","100","2400","52000","129.037","35.088","10/23/2015","공영","-","-","-","10","10","100","-","-","-","-"
"구(군)직영","부산광역시 영도구청","청학1동5","2014000005","-","영도구 청학1동 429-8","-","노외","6","-","-","-","-","-","-","4","100","2400","40000","-","-","12/17/2014","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","영도해녀문화전시관 노외공영주차장","2019000006","영도구 중리남로 2-13 (동삼동 639-4)","-","-","노외","28","08:00","08:00","08:00","08:00","08:00","08:00","-","-","-","-","-","-","12/24/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 영도구청","부산대교밑 공영주차장","2019000003","영도구","-","860-7752","노상","87","08:00","19:00","08:00","19:00","00:00","00:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 영도구청","신선3동 공영주차장","2019000004","영도구 영마루길 143 (신선동3가 112-255) 신선3동공영주차장","-","860-7752","노외","85","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 영도구청","신선스카이웨이공영주차장","2020000001","영도구","-","-","노외","49","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","06/16/2020","공영","-","-","-","10","10","-","-","-","-","-"
"구(군)직영","부산광역시 영도구청","청학2동7","2014000006","-","영도구 청학2동 120-42","-","노외","6","08:00","20:00","-","-","-","-","4","100","2400","40000","-","-","12/31/2014","공영","-","-","-","10","10","100","-","-","-","-"
"구(군)직영","부산광역시 영도구청","청학1동6","2015000001","-","영도구 청학1동 391-479","-","노외","10","-","-","-","-","-","-","4","100","2400","40000","-","-","02/12/2015","공영","-","-","-","10","10","100","-","-","-","-"
"구(군)직영","부산광역시 영도구청","동삼3동3","2015000002","-","영도구 동삼3동 207-93","-","노외","28","-","-","-","-","-","-","4","100","2400","40000","-","-","02/12/2015","공영","-","-","-","10","10","100","-","-","-","-"
"구(군)직영","부산광역시 영도구청","동삼2동3","2015000004","-","영도구 동삼2동 983-8","-","노외","14","-","-","-","-","-","-","4","100","2400","40000","-","-","07/28/2015","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","봉래시장 공영주차장","2015000005","-","영도구 봉래1동 22-2","051-413-3111","노외","23","08:00","20:00","-","-","-","-","2","300","8000","160000","-","-","12/10/2015","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 영도구청","청학시장 공영주차장","2015000006","영도구","-","-","노외","26","08:00","20:00","-","-","-","-","4","100","2400","52000","-","-","12/10/2015","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","해양로변","2015000007","영도구 해양로 156 (청학동 1-173)","-","-","노상","51","08:00","20:00","08:00","15:00","-","-","4","100","2400","52000","129.071","35.092","11/01/2016","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 영도구청","봉래물양장","2006001059","-","영도구 남항동 1-2","-","노상","48","08:00","20:00","-","-","-","-","2","300","8000","160000","129.035","35.091","08/12/2015","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 영도구청","대교초등학교앞","2006001113","영도구","-","-","노상","36","08:00","20:00","08:00","15:00","-","-","2","300","8000","160000","129.046","35.095","09/03/2015","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 영도구청","절영해안산책로앞","2006001090","-","영도구 영선2동 186-66","-","노상","100","08:00","20:00","08:00","15:00","-","-","3","200","4700","90000","129.039","35.081","09/02/2015","공영","-","-","-","10","10","200","-","-","-","-"
"민간위탁","부산광역시 영도구청","인제병원앞","2006001106","-","영도구 봉래1동 208-1","-","노상","29","08:00","20:00","08:00","20:00","-","-","2","300","8000","160000","129.04","35.094","08/24/2015","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 영도구청","하수종말처리장","2009000014","-","영도구 동삼3동 175-20","-","노상","77","08:00","20:00","08:00","15:00","-","-","2","300","8000","160000","129.077","35.086","09/03/2015","공영","-","-","-","10","10","300","-","-","-","-"
"시설관리공단위탁","부산광역시 부산진구청","서면시장 앞","2008011651","-","부산진구 부전2동 575 서면시장","860-7752","노상","51","09:00","21:00","09:00","21:00","10:00","19:00","1","700","0","0","-","-","02/04/2019","공영","-","-","-","10","10","700","-","-","-","-"
"민간위탁","부산광역시 부산진구청","골드테마거리","2008011652","-","부산진구 범천1동 835-2","-","노상","12","08:00","20:00","-","-","-","-","2","300","0","0","-","-","04/17/2018","공영","-","-","-","10","10","300","-","-","-","-"
"시설관리공단위탁","부산광역시 부산진구청","부전시장 앞","2008011654","-","부산진구 부전1동 573-10","-","노상","48","07:00","18:00","07:00","18:00","07:00","18:00","1","700","0","0","-","-","02/04/2019","공영","-","-","-","10","10","700","-","-","-","-"
"시설관리공단위탁","부산광역시 부산진구청","부전역공영","2008011655","-","부산진구 부전1동 46","-","노외","135","07:00","18:00","-","-","-","-","2","700","21000","310000","129.062","35.164","04/17/2018","공영","-","-","-","10","10","700","-","-","-","-"
"민간위탁","부산광역시 부산진구청","춘해병원옆","2009000012","-","부산진구 범천1동 948-4","-","노상","12","09:00","21:00","12:00","19:00","-","-","1","500","0","0","129.062","35.148","05/26/2016","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 부산진구청","부산도시공사옆","2009000016","-","부산진구 부전2동 560-5","010-3589-6163","노외","134","08:00","19:00","08:00","15:00","-","-","3","200","4700","0","-","-","04/17/2018","공영","-","-","-","10","10","200","-","-","-","-"
"민간위탁","부산광역시 부산진구청","초읍새싹길 주거지전용주차장","2009000020","-","부산진구 초읍동 536-2","-","노외","15","-","-","-","-","-","-","-","0","0","40000","129.055","35.18","03/05/2011","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 부산진구청","광명3로 주거지전용주차장","2009000021","-","부산진구 양정2동 88-16","-","노외","15","-","-","-","-","-","-","-","0","0","40000","129.078","35.174","03/05/2011","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 부산진구청","적십자로 주거지전용주차장","2009000023","-","부산진구 전포2동 588-11","-","노외","14","-","-","-","-","-","-","-","-","-","40000","129.065","35.161","12/30/2009","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 부산진구청","삼성맨션옆 주거지전용주차장","2010000001","-","부산진구 당감4동 699-68","-","노외","21","-","-","-","-","-","-","-","0","0","40000","129.034","35.169","03/05/2011","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 부산진구청","복지1로 주거지전용주차장","2010000004","-","부산진구 개금1동 540-151","-","노외","16","-","-","-","-","-","-","-","0","0","40000","129.021","35.148","03/05/2011","공영","-","-","-","10","10","0","-","-","-","-"
"구(군)직영","부산광역시 부산진구청","월드컵로 시간제노상주차장","2010000006","-","부산진구 초읍동 376-9  월드컵로","-","노상","44","-","-","-","-","-","-","기타","0","0","0","-","-","01/08/2010","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 동구청","범일2동 제1노상공영주차장","2017000001","-","동구 범일2동 830-15","-","노상","38","08:00","21:00","08:00","21:00","08:00","18:00","1","500","15000","240000","-","-","03/20/2017","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 동구청","조방로10번길제2노상공영주차장","2017000005","-","동구 범일2동 830-15  (시민회관옆~삼익아파트 일방통행로)","-","노상","48","00:00","24:00","00:00","24:00","00:00","24:00","1","500","15000","240000","129.063","5.139","08/25/2017","공영","-","-","-","10","10","500","-","-","-","-"
"구(군)직영","부산광역시 동구청","수정2동제3공영주차장","2017000006","-","동구 수정2동 823-22  (동구국민체육문예센터 옆)","-","노외","72","05:00","23:00","05:00","23:00","05:00","23:00","4","100","2400","52000","-","-","10/10/2017","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 동구청","범일로90번길노상공영","2017000007","-","동구 범일2동 830-15  (동부산우체국 맞은편 포장마차촌 조성지역)","-","노상","23","08:00","21:00","08:00","21:00","08:00","18:00","1","500","-","-","-","-","12/26/2017","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 동구청","수정공원상로 제1노상공영","2007001405","-","동구 수정4동 1178-47","-","노상","60","08:00","21:00","08:00","21:00","08:00","18:00","4","100","2400","0","129.038","35.128","09/21/2017","공영","-","-","-","10","10","100","-","-","-","-"
